Index|Label|First piece|Gold|Prediction
501|2|Dollar General earnings up 19 percent CHICAGO|(CBS.MW) - Discount retailer Dollar General reported a 19 percent rise in fiscal second-quarter earnings, helped by higher sales and lower charges.|(Reuters) - Dollar General Corp reported a 19 percent rise in quarterly earnings on Wednesday, beating analysts' estimates, as the discount retailer benefited from a strong holiday season and a boost from its acquisition of Family Dollar Stores Inc. Dollar General, which is based in Goodlettsville, Tennessee, said it earned $1.08 per share in the fourth quarter ended Feb. 1, compared with $0.90 per share a year earlier. Analysts on average had expected earnings of $
502|0|Australian employee of Canadian oil company reportedly abducted in Yemen|(Canadian Press) Canadian Press - CANBERRA, Australia (AP) - Diplomats investigated Tuesday a report that an Australian oil engineer had been abducted in Yemen by armed tribesmen, but a conflicting report from Yemen said there was no kidnapping.|CONTINUATION: An Australian employee of a Canadian oil company has been abducted in Yemen, according to a report by the Australian Broadcasting Corporation. The employee, who has not been identified, was working for Canadian company Cenovus Energy when he was taken by gunmen in the southern city of Aden on Wednesday, the report said. The employee was reportedly taken to a house in the city, where he was being held by gunmen who were demanding a ransom, the report said. The Australian
503|0|New Brussels blow for Turkey #39;s EU hopes EU farm|commissioner Franz Fischler on Friday became the latest Brussels critic to raise doubts over Turkey #39;s hopes of joining the bloc, as wrangling over Ankara #39;s EU bid heats up.|"chief says Turkey #39;s accession talks are not on track
            CONTINUATION: The European Union #39;s agriculture commissioner said on Thursday that Turkey #39;s accession talks were not on track, a blow to Ankara #39;s hopes of joining the 27-nation bloc. The EU has been negotiating with Turkey for more than a decade to join the bloc, but the process has been stalled since 2007. The EU has said Turkey #39;s human rights record and its treatment"
504|1|Sprint is chock full of potential heros It would be nice to see this|week #39;s 100-meter sprint as simply the best footrace of all time. We could witness four sub-10-second sprints for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ...|potential realized in the upcoming season. The team has a lot of talent, but it is not yet clear if they will be able to gel as a team. The team has a lot of young talent, but it is not yet clear if they will be able to gel as a team. The team has a lot of young talent, but it is not yet clear if they will be able to gel as a team. The team has a lot of young talent, but it is not yet clear if
505|3|Wiretaps may mute Nextel rivals Fed up|with technical excuses, FBI wants carriers to support eavesdropping capabilities for push-to-talk technology now.|with the growing popularity of Nextel Communications Inc., the Federal Communications Commission is considering a proposal that would allow it to force the company to turn over its customers' phone records to rivals. The proposal, which is expected to be discussed at a meeting of the commission's technical advisory committee on Thursday, would require Nextel to turn over the records to rivals if the company is found to be violating a federal law that prohibits the company from blocking competitors' calls. The proposal would also require Nextel to turn
506|3|Cisco to acquire P-Cube for \$200M SAN JOSE, Calif.Cisco|Systems Inc. said it has agreed to acquire P-Cube for \$200 million in stock and cash to enable service providers to further control and manage such advanced Internet Protocol services|Systems Inc. said it will acquire P-Cube Inc., a provider of IP multimedia subsystem (IMS) solutions, for $200 million in cash. The deal is expected to close in the first quarter of fiscal 2008, Cisco said. P-Cube's IMS solutions are used by service providers to offer voice, video and data services over IP networks. The company's IMS solutions are based on the 3GPP standards and are deployed in more than 20 countries, Cisco said. The
507|3|Bluetooth flying bot creates buzz|The latest tiny flying robot that could help in search and rescue or surveillance has been unveiled in Japan.|CONTINUATION:  The device, which is the size of a small laptop, can be controlled by a smartphone app and can fly for up to 20 minutes. The device, which is the size of a small laptop, can be controlled by a smartphone app and can fly for up to 20 minutes. The device, which is the size of a small laptop, can be controlled by a smartphone app and can fly for up to 20 minutes. The device, which is the
508|1|Olympics: Olympic weightlifting reels as six more lifters fail|drug tests ATHENS : Weightlifting was reeling from the latest crisis to hit the perennially drug-tainted sport here as six more athletes were kicked out of the Olympics for failing dope tests.|"drug tests
            CONTINUATION: The International Olympic Committee (IOC) has announced that six more athletes have failed drug tests at the Tokyo 2020 Olympics. The six athletes are from the weightlifting events. The IOC has not released the names of the athletes, but the IOC has said that the athletes will be disqualified from the competition and stripped of their medals. The IOC has also said that the athletes will be banned from competing in future Olympic Games. The IOC has said that the athletes will"
509|3|Lexmark recalls 40,000 printers Lexmark|International Inc. recalled 39,431 printers from the market on Tuesday, according to a statement by Consumer Product Safety Commission.|International Inc. is recalling about 40,000 printers because the ink cartridges can overheat and cause a fire, the U.S. Consumer Product Safety Commission said. The recall includes the Lexmark X5650, X5655, X5656, X5657, X5658, X5659, X5660, X5661, X5662, X5663, X5664, X5665, X5666, X5667, X5668, X
510|3|Blu-ray group mandates Microsoft codec for|BD-ROM The Blu-ray Disc Association (BRDA) has selected Microsoft #39;s VC-9 video codec for future BD-ROM content, the organisation said today.|"Windows 10
            Microsoft has been ordered by the Blu-ray Disc Association to include a Blu-ray codec in Windows 10. The company has been given until the end of 2016 to comply with the request.
            The Blu-ray Disc Association (BDA) has been pushing for Microsoft to include a Blu-ray codec in Windows 10 for some time now. The BDA is the group behind the Blu-ray format, which is a high-definition optical disc format that is used for storing video"
